sub_id,kid_age,kid_gender,kid_gender_code,kid_race,race_id,race_talk,race_convo_topic,race_convo_freq,rac_ineq_talk,rac_ineq_convo_topic,rac_ineq_convo_freq,raceid_talk,raceid_convo_topic,raceid_convo_freq,child_bias_target,child_become_bias,age,race,gender,gender_code,status_1,education,pol_views,time,race_colorblindness_code,race_focus_code,race_preparation_code,race_antibias_code,race_pride_code,race_racism_code,race_advantage_code,race_acknowledgement_code,race_no_code,rac_ineq_colorblindness_code,rac_ineq_focus_code,rac_ineq_preparation_code,rac_ineq_antibias_code,rac_ineq_pride_code,rac_ineq_racism_code,rac_ineq_advantage_code,rac_ineq_acknowledgement_code,rac_ineq_no_code,raceid_colorblindness_code,raceid_focus_code,raceid_preparation_code,raceid_antibias_code,raceid_pride_code,raceid_racism_code,raceid_advantage_code,raceid_acknowledgement_code,raceid_no_code
1398,14,Female,0,Black/African American,1,1,HOW CERTAIN DEMOGRAPHIC WANT US TO FEEL A CERTAIN WAY IN LIFE,3,1,JUST BE AWARE OF EDUCATION AND BE AWARE OF HOW SOME PEOPLE WILL TREAT U AND TO IGNORE IT AND STAY FOCUSED ON BEING THE YOU YOU CAN BE.,3,1,TO BE PREPARED FOR THINGS THAT WILL UP,3,3,3,44,Black/African American,Male,1,8,3,4,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1399,15,Male,1,Black/African American,1,1,"The realities of racial bias, racial profiling, & racial divide (as far as culture). These things still exist, not as bad as at one time but bad enough to oppress. Also, that in every race there is good & bad, people are people, they're race doesn't immediately dictate the integrity of the person no matter the stereotype",5,1,"The same as i said before, job prevention, tension, & volatile atmosphere",5,1,The current events & a balanced view of it all,5,4,3,35,Black/African American,Male,1,5,5,4,2,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1402,17,Male,1,Black/African American,1,1,That he has to be careful as a black Male against white people.,2,1,Because of the George Floyd murder.,2,1,Talked about being safe.,2,2,3,53,Black/African American,Female,0,6,5,1,2,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1403,11,Female,0,Black/African American,1,1,i told her how mot to treat people that are differemt from her amd to show everyome the same kimdmess amd respect that they show you.,2,1,i told her that racial imequality is a very vig provlem im the vlack commumity amd vlack people are treated less tham humam vy authoritative figures that are supposed to protect amd help us.,2,1,"i told her that she will have a differemt experiemce tham me growimg up vecause she is half vlack amd half white, so she was educated avout voth of her heritages amd where all of her people come from.",2,5,5,37,Black/African American,Female,0,5,6,1,2,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1404,15,Female,0,Black/African American,1,1,we had the talk about how race kill an innocent black man on TV for the world to see. This man was targeted by his color.,4,0,NA,NA,1,i told her that our black people had to fight for everything all of our lives. we had to fight to go to stores to eat in and at resturants  and go to school. we will always have to fight.,4,3,1,54,Black/African American,Female,0,4,2,2,2,0,1,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,1,0
1405,17,Male,1,Black/African American,1,1,for him to be careful since he is black and tensions are high,2,1,that the death of Floyd his believed to have occured because of his race and many think that this would never happen to a white man and as i reflect on it i find this to be true in my memories,2,1,that their's dangers in just being black and that officers can be more aggressive towards blacks and do things to them that they dont do to whites,2,3,3,38,Black/African American,Female,0,7,5,4,2,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1407,15,Male,1,Black/African American,1,1,How to handle himself if confronted by the police,5,1,I'm not too sure,5,1,They will be treated unfairly because of it,5,5,5,35,Black/African American,Female,0,5,5,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0
1410,1,Female,0,Black/African American,1,1,What race means and the out come of our race,4,0,NA,NA,1,I stated what being black means and how they suppose to be,4,5,5,39,Black/African American,Female,0,8,6,4,2,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0
1413,17,Male,1,Black/African American,1,1,TO BE VERY CAREFUL NOT TO DISRESPECT ANYONE ABOUT THEIR COLOR OF THEIR SKIN,4,0,NA,NA,0,NA,NA,1,1,46,Black/African American,Female,0,10,5,4,2,0,0,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1415,6,Male,1,Black/African American,1,1,Why policemen kill black people.,4,1,Why my child should not be afraid.,4,1,Being valued and important.,4,5,1,35,Black/African American,Male,1,8,9,3.5,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1416,10,Female,0,Black/African American,1,1,That it is unfair that some people judge you by the color of your skin. Also that this has been done to black people for years. And mainly that all she is taught in school is a lie,3,1,After George Floyd was murdered I had to explain that these kind of injustices mainly happen to black men and women.,3,1,TO BE PROUD AND TO STAND FOR SOMETHING OR SHE'LL ALWAYS FALL FOR ANYTHING,3,5,5,44,Black/African American,Female,0,1,4,4,2,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1419,6,Male,1,Black/African American,1,1,He had moved from a cosmopolitan environment to one where there were only black people. So I heard that he was struggling to settle down in the new area.,2,0,NA,NA,1,"Mainly family history on my side of his family, along with cultural expectations",2,3,1,44,Black/African American,Male,1,3,6,4,2,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0
1421,4,Female,0,Black/African American,1,0,NA,NA,0,NA,NA,0,NA,NA,5,5,39,Black/African American,Male,1,4,6,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1423,13,Male,1,Black/African American,1,1,"I discussed the importance of being and staying safe.  Especially because we are African American.  There will be challenges, discrimination, etc.",3,1,We talked about how in his life there will be challenges just because he is black.,3,1,"We discussed current events, black lives matter, how to act around police, etc.",3,3,1,45,Black/African American,Female,0,1,5,4,2,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1425,12,Female,0,Black/African American,1,1,Just about our culture,4,1,In home,3,1,Is tall about the history and the culture and I were used to be treated bag and my day,3,5,5,35,Black/African American,Male,1,1,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1426,14,Male,1,Black/African American,1,1,I explained to my son that i dont wont him with the wrong crowds because he can easily be viewed as a hoodlum by police and get stopped and questioned just because he is black and hanging out with a bunch of black boys in which most of his friends are black,3,1,"my child talked about george floyd and how the police didnt get arrested at first and i had to explain to him the reasons for the protest is because george is black is most likely why the police werent in jail after they killed him and how george is viewed as just another ""bad black man"" off the streets to some, but not all white people",1,1,I told my son that he is a little brown boy who at one point want to go to a private school in a different county and i had to explain to him that i wasnt comfortable with him going there because of possibly being looked down on by adults and possibly some kids because of his skin color,2,5,1,38,Black/African American,Female,0,4,4,6,2,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1427,4,Female,0,Black/African American,1,1,There are no such things as race. Only the human race exist.,3,1,There are certain people who don't treat others right based on skin color.,3,1,Why am I black?,2,4,1,26,Black/African American,Male,1,4,6,5,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1428,2,Male,1,Black/African American,1,1,Just about no matter the color of one's skin everybody is to be respected,4,1,How everyone should be treated equally,3,0,NA,NA,3,3,24,Black/African American,Female,0,7,3,2,2,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1429,10,Female,0,Black/African American,1,1,Told the difference,4,1,Indifference,4,1,None,5,4,4,32,Black/African American,Male,1,9,5,2.5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1432,17,Female,0,Black/African American,1,1,Prejudice from another child,3,1,How every race should live equally. But it doesn't happen,3,1,African American.black is a crayon color,3,5,5,35,Black/African American,Female,0,5,6,4,2,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1434,12,Female,0,Black/African American,1,1,The importance of celebrating Juneteenth.,4,1,We talked about systemic racism and what it meant.,3,1,We talked about Juneteenth and what that holiday truly means.,4,4,2,32,Black/African American,Female,0,6,6,4.5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1437,9,Male,1,Black/African American,1,1,How to behave when he gets pulled over by police and why he will be treated differently compared to white kids his age.,3,1,Why he is treated differently than other kids his age who are white,2,1,What to expect as a black boy,2,3,1,31,Black/African American,Female,0,6,4,2,2,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1438,17,Female,0,Black/African American,1,1,about are skin color but also to treat people equal,4,1,about whats going on right now,5,1,because what was going on,5,5,5,37,Black/African American,Female,0,10,3,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1441,7,Male,1,Black/African American,1,1,he difference between black and white,2,0,NA,NA,0,NA,NA,2,1,29,Black/African American,Female,0,5,4,1,2,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1443,16,Female,0,Black/African American,1,1,there was a situation and she did not like what happened so she talked to be about it,4,1,How black folks are treated differently than other races. We get shot sometimes for no reason,4,1,loving yourself no matter what happens,5,4,5,32,Black/African American,Female,0,3,5,4,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1444,17,Female,0,Black/African American,1,1,How important it is to know your history and loving yourself. Having a caring heart towards others,3,1,Not only did we talk about it Ingave her details and information,3,1,what the color of her skin means to others,4,5,1,36,Black/African American,Female,0,6,5,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1446,15,Male,1,Black/African American,1,1,Autism he already knows and doesn’t care,1,0,NA,NA,0,NA,NA,1,1,43,Black/African American,Female,0,8,8,4,2,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1447,6,Female,0,Black/African American,1,1,Bullying. Different expectations and experiences,3,0,NA,NA,1,Be proud of who your are and stand for equality,5,5,5,30,Black/African American,Female,0,7,5,2.5,2,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0
1449,10,Male,1,Black/African American,1,1,"How different people can look, and how they all deserve respect.",2,1,"The conversation centered on what it takes to overcome the misinformed public throughout life as it pertains to work, attaining goals and living.",2,1,We were going over skin color and differences.,2,3,1,31,Black/African American,Male,1,6,4,4,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1450,10,Male,1,Black/African American,1,1,We talke about what white people can get away with and our people can't,3,1,police brutality and violence,4,1,We talked about the recentevents going onin the black lives matter movement,4,5,5,38,Black/African American,Male,1,6,6,2,2,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1451,12,Female,0,Black/African American,1,1,Well my child asked me why are white people and black people fighting aren’t we all human.. I told her that Caucasian people feel as if they’re more superior than people of our black race,5,1,She saw a racist video of a woman crying out for help and calling the cops on a black man saying she’s being harassed and she asked me why are whites scared of me,5,1,"I told her that if the world doesn’t change, white people think being black is you are a thief, you won’t make it it’s a death wish in America",5,5,5,25,Black/African American,Female,0,4,6,4,2,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1453,4,Female,0,Black/African American,1,0,NA,NA,0,NA,NA,0,NA,NA,5,1,39,Black/African American,Male,1,4,6,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1454,17,Male,1,Black/African American,1,1,why is he called black but that is not his skin color.,2,0,NA,NA,1,We talked about racism and about how our ancestors helped build this country.,2,3,3,40,Black/African American,Female,0,5,5,4,2,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,0,0
1457,16,Female,0,Black/African American,1,1,We talked about the history of slavery and how black people have struggled with racism being treated very poorly in this country and how white people stole a whole race of people against their will from Africa. I need for her to understand that it all boiled down to envy and jealousness. Everybody wants to be a N-----.. But No one really want to be a N-----,5,1,"We talked about rate of pay, schools, the justice system. etc.",5,1,We talked about how so many police brutality against black people has to change now,5,5,5,61,Black/African American,Female,0,5,5,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1459,15,Male,1,Black/African American,1,1,"Police brutality against African Americans, especially males, is portrayed continuously on the media, worldwide. My son is a black male and we have talked about interactions with the police and precautions we plan to take when he obtains his driver's license, such as a tag that informs police that a 16 year old black male is driving.",2,1,"I have previously discussed disadvantages that minorities way be subjected to regarding education and employment opportunities, being passed over for opportunities by another race even though he may be highly qualified.",2,0,NA,NA,5,3,36,Black/African American,Female,0,6,8,3,2,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1464,6,Female,0,Black/African American,1,1,Where we come from and our ancestors,4,1,Everything,4,1,Everything,4,1,1,29,Black/African American,Female,0,10,3,6.5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1468,8,Female,0,Black/African American,1,1,I told her about racism,3,1,I talked about the different,3,1,Skin color,5,5,5,30,Black/African American,Female,0,9,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1470,5,Female,0,Black/African American,1,1,Black lives matter,5,1,Discrimination and hatred against a targeted group,5,1,We are beautiful and to never be ashamed of the color of our skin,5,5,5,30,Black/African American,Female,0,7,6,2,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1476,10,Male,1,Black/African American,1,1,We talked about the civil unrest that is taking place because of what happened to George Floyd and other African Americans at the hands of police officers and racial injustices in America as a whole.,4,1,I explained what happened to George Floyd and others and why the protests and civil unrest is nessasary to make it known that such behavior by the police will no longer be tolerated,4,1,We talked about the George Floyd case and the civil unrest in the country and why it is important,4,5,4,49,Black/African American,Female,0,4,4,1,2,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1477,13,Male,1,Black/African American,1,1,Equality and understanding of racist behavior. Mainly love and understanding on where he comes from,3,1,There are uneducated people in this world. Hateful people in this world. Stay close to God and he is beautiful. Black is beautiful,3,1,Basically the same,3,5,1,36,Black/African American,Female,0,4,5,4,2,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1478,14,Female,0,Black/African American,1,0,NA,NA,1,Make her understand the we are all equal,4,1,her skin color said it all to her,1,1,1,44,Black/African American,Male,1,7,6,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1480,5,Male,1,Black/African American,1,1,"all people are different colors. people may treat him different based on the color he is, especially police and other law enforcement",4,0,NA,NA,1,teaching him to be proud of himself and his blackness,5,5,5,20,Black/African American,Female,0,6,5,4,2,0,1,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0
1481,9,Female,0,Black/African American,1,1,About what it means to be Black in america and how that affects you,4,1,How the system constantly fails black peoples and other minorities for that matter.,4,1,What it means to be black in a world that constantly oppresses black people but would be nothing without them.,5,3,1,27,Black/African American,Female,0,5,6,3,2,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1482,6,Male,1,Black/African American,1,1,Being black being stopped and killed by the police they do not care about us at all,4,1,Being black in a small Alabama county that still is racist,4,1,Do what your supposed to do if a police come to you lift your hands and say I don’t have a gun sir,5,5,5,33,Black/African American,Female,0,9,3,4,2,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1483,9,Male,1,Black/African American,1,1,I had to explain to him why people are protesting,4,1,The protest and why people are so mad,4,1,About the protesters and the back story,4,4,4,28,Black/African American,Female,0,6,5,4,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1484,5,Male,1,Black/African American,1,1,I told him about the color of our skin and how different people react to us when they see our skin color,3,1,we basically just talked about how some people treat one race different than another,4,1,we talked about why we are black and what are the good things about being black,3,3,3,23,Black/African American,Female,0,5,5,4,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1486,6,Female,0,Black/African American,1,1,I talked about what race I was and what race my ancestors and the people before them was. So then I talked about what race she was.,2,1,I told them that they might be picked out of a group or hurt because of their race,4,1,I told them that that’s what they are and what they will always be,4,5,1,19,Black/African American,Female,0,8,3,4,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1487,14,Female,0,Black/African American,1,1,How important it is for her to be in the African American young girl,3,1,I was talking to her about that how blacks are discriminated against in the work orders and in public and the struggles that out ancestors went throughand also police brutality that has became a big problem in the United States and worldwide,3,1,The conversation was about not being ashamed to be the color that she is it's always be proud of who she is,3,5,1,50,Black/African American,Female,0,10,6,1,2,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0
1489,12,Male,1,Black/African American,1,1,Don’t treat people bad because of race . We are all gods children and should treat each other with love and respect,2,1,The news and a school project,3,1,"That’s the race you are mixed
With",2,5,5,24,Black/African American,Female,0,7,3,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1490,16,Male,1,Black/African American,1,1,"Everything, that everyone was created equal but there's people out there that judge you by the color of your skin and back ground",3,1,Just to be careful when you out and about because not everyone accepts people of color,4,1,"That you should not feel bad about the color God gave you, he made us in his image",4,5,5,48,Black/African American,Female,0,5,3,7,2,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0
1491,14,Female,0,Black/African American,1,1,She wanted to understand what she is mixed with. This question came up because of her father’s ethnicity vs mine. She has his complexion and many of my attributes as well. She wants to do a 23 and Me soon to understand more.,3,1,My nephew went through something unfair with police due to his race. I had to explain to my daughter what the world was like from his experience because she was very hurt and angry.,2,1,"When I initiated it, I wanted her to understand the world she lives in today and where she came from.",3,3,1,35,Black/African American,Female,0,6,5,4,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1494,6,Female,0,Black/African American,1,1,That just because people have different skin color don't mean nothing.  Everybody is the same,5,0,NA,NA,1,That her life matters just like everybody else,5,5,1,48,Black/African American,Female,0,4,3,4,2,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,0,0
1495,0,Female,0,Black/African American,1,0,NA,NA,0,NA,NA,0,NA,NA,2,2,32,Black/African American,Male,1,5,5,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1500,12,Male,1,Black/African American,1,1,We discussed what he should do if he was stopped by police in any capacity,4,1,We discussed how many may not believe he is a good person based on his race,4,1,We discussed never being ashamed of who we are,4,5,1,41,Black/African American,Female,0,5,8,1,2,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1501,1,Male,1,Black/African American,1,1,How people ate us because the color of our skin,5,1,Everything,4,1,Everything,4,5,1,42,Black/African American,Female,0,5,3,4,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1504,7,Male,1,Black/African American,1,0,NA,NA,0,NA,NA,0,NA,NA,4,4,25,Black/African American,Female,0,5,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1506,7,Female,0,Black/African American,1,1,i talked about how white people dont like us for the color of our skin so when she goes out she needs to be careful of what she does because her life is on the line,4,1,I told her that because she is black she needs to work harder than she already does to get a shot at being at the top,4,1,i told her that being black is beautiful,5,5,1,38,Black/African American,Female,0,9,9,2,2,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1508,1,Female,0,Black/African American,1,0,NA,NA,0,NA,NA,1,"Some people think of us as lower class
Some people despise us
",3,2,2,21,Black/African American,Female,0,5,8,2.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0
1509,10,Male,1,Black/African American,1,1,blm and current news,4,1,racism,4,1,dangers,4,5,1,30,Black/African American,Female,0,4,8,3,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1511,10,Female,0,Black/African American,1,1,George Floyd situation and current state of America,2,1,"Current affairs, racial injustice, George Floyd death",2,1,How some people hate us because of the color of our skin. And our skin color makes some automatically assume we're guilty.,3,5,1,42,Black/African American,Female,0,6,4,2.5,2,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
1514,14,Female,0,Black/African American,1,1,how africans americans are getting killed because of their skin color & letting her know to watch out for stuff like that.,3,1,white privilege.,4,1,black people getting shot,4,5,5,37,Black/African American,Female,0,3,6,1,2,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1515,16,Female,0,Black/African American,1,1,"We talked about how people our skin color are constantly being oppressed and how we always have to be careful in public, something people with privilege wouldn’t even have to even consider",4,1,We talked about how black people are the most oppressed of any face,5,1,We talked about oppression,5,5,5,19,Black/African American,Female,0,7,3,1,2,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1516,1,Male,1,Black/African American,1,0,NA,NA,0,NA,NA,1,"I will tell my child when he’s six that even though his beautiful skin is a nice chocolate brown there will be people who dislike him for that and think bad things about him and that his job is to prove everyone who thinks he’s bad wrong, I will also tell  him that they’re things he can’t do without getting In trouble even if he’s not in the wrong.",1,5,1,23,Black/African American,Female,0,9,6,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,0,0,1,0
1518,6,Female,0,Black/African American,1,1,About people who are different colors but are all human,3,1,When George Floyd was murdered because of the color of his skin.,2,1,"How she is different from her white friend, because of color but they are still human.",2,5,1,26,Black/African American,Female,0,2,4,4,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1519,16,Male,1,Black/African American,1,1,"We were discussing about the current social climate and how it affects us as an individual and the society we live in ,  we discussed how in most cases we were left to feel as less than .... even when we were excelling in things way more than  a person from different race .....
We also talked about what as a black man he should do if he was stopped my a police and how he should always respect the law",3,1,"We talked  about ,
....how yet another man lost his life in a hands of people who are supposed to be protecting us....
......The injustice of what had happened and how it seems like it took a long while for justice to be done .... 
.... how it was so powerful and humbling to see people standing in protest and finally getting angry enough to stand together and say no more 
..... how we hope and wish a positive long lasting change ( no matter how small) Will happen in spite  of our elected president 
... that people will keep standing together and supporting one another 
...... we also talked about while we understood the anger people have felt about the current situation..... violence is never the answer .....",3,1,"About how life should not be about what the color of your skin is but who u are as a person 
 .... how we wish more people think/believe that at the end of the day we are all humans..... 
..... it’s what you chose to be that should matter than what you were born with 
.....",2,4,2,32,Black/African American,Female,0,6,6,3,2,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1522,4,Male,1,Black/African American,1,1,I told him about how people of different colors works and all of them have different cultures and values,3,1,How people are treated because of their color,2,1,I don’t know,2,5,5,34,Black/African American,Female,0,5,6,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1523,2,Male,1,Black/African American,1,1,We talked about the police brutality problem going on all around us.,3,1,Ghi,4,1,Ubg,4,4,1,20,Black/African American,Female,0,7,4,4,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1524,9,Male,1,Black/African American,1,1,I told my son as he get older it would be more difficult to get around. Things would be much more harder and stay out of trouble,5,1,We talked about slavery and how whites used to treat black folks back in the days.,5,1,I told them being black is something you should really be proud of.,5,5,5,35,Black/African American,Male,1,7,6,1,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1525,3,Male,1,Black/African American,1,1,"My son was confused about why him and I were different colors. I know at three he still doesn’t understand it no matter how I explain, but I explained anyway. I am black just like he is, I am just light skin. So I just explained that all people (and different ethnic groups) come in different shapes,sizes, and colors.",1,0,NA,NA,0,NA,NA,5,1,23,Black/African American,Female,0,10,8,4,2,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1527,14,Male,1,Black/African American,1,1,NA,4,0,NA,NA,1,NA,3,4,4,39,Black/African American,Male,1,5,9,1,2,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1528,7,Female,0,Black/African American,1,1,Explain the outside is different but it's what is inside matter and the same,2,1,Explains current events,1,1,Skin color different but inside we are all the same and human,3,5,5,42,Black/African American,Male,1,4,3,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1530,17,Male,1,Black/African American,1,1,telling him to be safe because of the color of skin we are targets mainly our men,5,1,about how people get treated different because of their skin color,5,1,about what happens being black,5,5,5,36,Black/African American,Female,0,7,3,6,2,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1532,10,Male,1,Black/African American,1,1,I talked to him about the fact that black people are treted different by police than white to keep his guard up be safe and when needed defend yourself,3,1,I made a point to let him know do not under any circumstance resist or talk to a cop alone and that for the majority your family is who you trust,4,1,I talked about that just the color of his skin makes him a walking target and that he should be prepared to have hate come his way even from people who were not born here,3,5,5,38,Black/African American,Male,1,6,6,2,2,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
